City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,nazarovo,56.0064,90.3914,-3.49,95,100,5.8,RU,1731725086
361,east ballina,-28.8667,153.5833,23.88,66,49,4.95,AU,1731725087
362,kouango,4.9934,19.9619,21.37,92,98,1.45,CF,1731725088
363,jijiga,9.35,42.8,11.48,27,28,2.61,ET,1731724906
364,sechura,-5.5569,-80.8222,17.75,83,17,3.89,PE,1731725091
365,shimanovsk,52.0,127.7,-10.11,83,100,5.39,RU,1731725093
366,akkol',48.7833,53.2,3.44,61,100,2.92,KZ,1731725094
367,launceston,-41.45,147.1667,21.8,64,100,6.17,AU,1731724924
368,penzance,50.1186,-5.5371,10.98,79,100,2.91,GB,1731725073
369,zemetchino,53.4973,42.6163,-1.06,93,95,3.32,RU,1731725105
370,prineville,44.2999,-120.8345,0.55,71,0,0.45,US,1731725108
371,soufriere,13.8562,-61.0566,24.38,100,8,2.88,LC,1731725109
372,batang,-6.4846,110.7083,31.05,62,69,3.4,ID,1731725110
373,gereida,11.2811,25.1414,22.78,34,7,4.57,SD,1731725111
374,timbuktu,16.7735,-3.0074,25.7,18,2,4.99,ML,1731725116
375,wenzhou,27.9994,120.6668,23.4,78,69,0.81,CN,1731725117
376,labuan,5.2767,115.2417,30.2,84,20,2.68,MY,1731725118
377,port-vila,-17.7338,168.3219,29.78,74,75,4.63,VU,1731725119
378,purpe,64.4803,76.6897,-4.09,96,100,5.7,RU,1731725120
379,sinabang,2.4803,96.3801,27.64,79,79,2.1,ID,1731725122
380,petropavlovsk-kamchatsky,53.0452,158.6483,-6.67,49,40,2.0,RU,1731725124
381,vernon,50.2581,-119.2691,3.02,87,53,1.03,CA,1731725127
382,loukhi,66.0764,33.0381,0.36,99,100,0.77,RU,1731725128
383,sos'va,59.1766,61.8558,-1.87,86,100,4.85,RU,1731725131
384,borgarnes,64.5383,-21.9206,-0.86,69,21,3.84,IS,1731725132
385,nabire,-3.3667,135.4833,29.48,70,84,2.88,ID,1731725133
386,khandyga,62.6667,135.6,-21.47,93,100,0.94,RU,1731725135
387,altai,46.3722,96.2583,-7.61,33,37,0.85,MN,1731725136
388,suntar,62.1444,117.6319,-16.72,94,99,1.43,RU,1731725139
389,lampang,18.3333,99.5,28.21,78,0,1.03,TH,1731725140
390,sidrolandia,-20.9319,-54.9614,24.35,65,8,3.3,BR,1731725141
391,greenville,35.6127,-77.3663,8.97,96,0,0.0,US,1731725146
392,trairi,-3.2778,-39.2689,25.79,81,17,5.39,BR,1731725147
393,brzesko,49.9691,20.6061,1.6,94,6,1.99,PL,1731725148
394,tateyama,34.9833,139.8667,19.87,72,100,6.56,JP,1731725149
395,soio,-6.1349,12.3689,25.08,85,98,0.87,AO,1731725151
396,xuchang,34.0167,113.8167,15.61,69,100,4.02,CN,1731725153
397,crane,31.3974,-102.3501,18.88,70,2,11.49,US,1731725155
398,mejit,10.2753,170.8646,28.32,74,81,4.35,MH,1731725156
399,conduaga,8.862,117.4893,31.18,66,100,3.54,PH,1731725158
400,inirida,3.8653,-67.9239,24.06,93,94,1.2,CO,1731725159
401,sihanoukville,10.6093,103.5296,29.97,74,20,2.06,KH,1731725161
402,karratha,-20.7377,116.8463,32.23,50,2,5.21,AU,1731725162
403,noosa heads,-26.3833,153.15,24.49,76,17,5.12,AU,1731725164
404,chudniv,50.052,28.1175,-0.25,94,21,3.8,UA,1731725165
405,murray bridge,-35.1167,139.2667,37.93,6,17,8.05,AU,1731725166
406,changzhi,35.2089,111.7386,12.58,41,100,4.29,CN,1731725167
407,egilsstadir,65.2653,-14.3948,0.95,93,75,10.8,IS,1731725172
408,labuan bajo,-8.4964,119.8877,30.87,64,37,2.45,ID,1731725173
409,labytnangi,66.6572,66.4183,-13.51,98,100,0.72,RU,1731725175
410,puerto penasco,31.3167,-113.5333,18.28,47,0,0.45,MX,1731725173
411,mount isa,-20.7333,139.5,32.87,46,20,2.57,AU,1731725178
412,basoko,1.2391,23.616,21.81,97,100,2.04,CD,1731725180
413,saint croix,17.7397,-64.7388,24.27,89,54,3.3,VI,1731725188
414,road town,18.4167,-64.6167,26.02,83,20,2.06,VG,1731725189
415,fale old settlement,-9.3852,-171.2468,27.74,76,100,4.08,TK,1731725190
416,pumiao,22.75,108.4833,29.38,50,4,2.03,CN,1731725192
417,aykhal,66.0,111.5,-31.42,100,92,2.46,RU,1731725193
418,mertola,37.6592,-7.6643,15.27,93,100,2.2,PT,1731725194
419,nemuro,43.3236,145.575,7.4,67,6,1.51,JP,1731725211
420,borogontsy,62.6683,131.1683,-24.59,97,98,0.37,RU,1731725215
421,oranjemund,-28.55,16.4333,13.93,95,57,5.09,NA,1731725216
422,shalqar,47.8333,59.6,0.29,84,85,3.09,KZ,1731725217
423,karamay,45.6004,84.8661,-1.67,44,0,1.84,CN,1731725218
424,skovorodino,53.9833,123.9167,-10.52,61,100,3.67,RU,1731725220
425,piton saint-leu,-21.2196,55.3151,23.06,61,0,1.54,RE,1731724968
426,mirto,38.0847,14.7515,9.82,78,100,2.67,IT,1731725223
427,vredendal,-31.6683,18.5012,13.89,96,40,1.49,ZA,1731725224
428,toropets,56.4978,31.6353,1.93,96,100,4.52,RU,1731725225
429,arraial do cabo,-22.9661,-42.0278,22.8,93,100,6.57,BR,1731725091
430,vigan,17.5747,120.3869,30.52,93,18,3.1,PH,1731725228
431,san fernando de apure,7.8878,-67.4724,24.79,91,99,1.33,VE,1731724993
432,prince rupert,54.3161,-130.3201,7.83,86,100,16.98,CA,1731724950
433,barra de santo antonio,-9.4047,-35.5072,24.81,82,10,4.09,BR,1731725233
434,sulucan,14.8,120.9333,31.77,71,45,2.65,PH,1731725236
435,saint-pierre,-21.3393,55.4781,24.82,61,0,1.54,RE,1731725237
436,kiffa,16.6166,-11.4045,29.3,23,94,3.81,MR,1731725238
437,qarazhal,48.0078,70.7903,-4.68,85,100,3.49,KZ,1731725239
438,rosario,-32.9468,-60.6393,23.88,66,0,5.81,AR,1731725240
439,bocas del toro,9.3333,-82.25,25.93,85,78,2.27,PA,1731725241
440,ferkessedougou,9.6,-5.2,23.9,59,37,1.09,CI,1731725243
441,auvers-sur-oise,49.0716,2.1698,8.48,81,100,1.03,FR,1731725244
442,saurimo,-9.6608,20.3916,16.7,96,65,1.16,AO,1731725245
443,alice springs,-23.7,133.8833,37.75,11,4,5.66,AU,1731725247
444,tralee,52.2704,-9.7026,11.32,95,99,1.82,IE,1731725249
445,paka,4.6374,103.4368,25.96,94,20,0.0,MY,1731725251
446,sibut,5.718,19.0739,21.73,72,100,1.46,CF,1731725252
447,zaranj,30.9667,61.8833,13.25,40,6,1.18,AF,1731725254
448,okuta,9.2167,3.1833,21.51,36,37,2.29,NG,1731725255
449,kem',64.9555,34.5793,2.67,97,100,2.42,RU,1731725256
450,tual,-5.6667,132.75,28.95,73,89,2.84,ID,1731725258
451,los llanos de aridane,28.6585,-17.9182,17.86,56,100,6.17,ES,1731725259
452,jinchang,38.4953,102.1739,1.86,66,100,1.05,CN,1731725261
453,viqueque,-8.8673,126.3658,33.9,48,36,4.35,TL,1731725264
454,oodweyne,9.4092,45.064,17.81,40,9,4.81,SO,1731725265
455,vicuna,-30.0319,-70.7081,21.29,61,0,1.34,CL,1731725267
456,portage la prairie,49.9728,-98.2926,5.66,67,100,1.62,CA,1731725268
457,bam,29.106,58.357,13.34,43,0,1.01,IR,1731725269
458,nassau,40.7507,-73.5829,10.92,55,0,1.54,US,1731725274
459,quellon,-43.1167,-73.6167,6.42,92,31,2.9,CL,1731725275
460,imbituva,-25.23,-50.6044,15.86,96,6,2.06,BR,1731725276
461,murghob,38.1702,73.9667,-7.95,73,100,1.49,TJ,1731725278
462,la'ie,21.6477,-157.9253,27.66,74,0,4.92,US,1731725280
463,new ulm,44.3125,-94.4605,8.02,90,0,4.63,US,1731725282
464,dalby,-27.1833,151.2667,26.65,55,92,3.36,AU,1731725283
465,steinbach,50.1667,8.5667,6.85,86,100,1.54,DE,1731725284
466,sitka,57.0531,-135.33,7.94,87,100,6.17,US,1731725285
467,port augusta,-32.5,137.7667,35.99,8,67,8.8,AU,1731725287
468,lisala,2.15,21.5167,20.83,99,100,1.15,CD,1731725288
469,garh maharaja,30.8339,71.9053,20.13,49,7,2.38,PK,1731725289
470,chonglong,29.7806,104.8522,19.27,62,87,3.36,CN,1731725291
471,kegen,43.0197,79.2203,-9.47,83,10,3.13,KZ,1731725293
472,karachi,24.9056,67.0822,19.9,83,0,1.54,PK,1731725058
473,panaba,21.2833,-88.2667,23.66,90,100,3.32,MX,1731725295
474,pangoa,-12.1167,-73.0,20.42,95,24,1.09,PE,1731725296
475,excelsior springs,39.3392,-94.2261,11.99,53,1,3.09,US,1731725297
476,howard springs,-12.497,131.047,31.04,75,88,3.02,AU,1731725298
477,isla vista,34.4133,-119.861,12.0,68,20,4.63,US,1731725300
478,cockburn town,21.4612,-71.1419,25.97,73,85,3.14,TC,1731725301
479,isheyevka,54.4167,48.2667,-0.07,88,100,5.69,RU,1731725302
480,pimentel,-6.8367,-79.9342,19.16,88,0,4.63,PE,1731725305
481,severnoye,56.3491,78.3619,-3.44,93,100,5.73,RU,1731725306
482,hwange,-18.3693,26.5019,20.44,79,100,1.27,ZW,1731725307
483,susa,35.8254,10.637,17.88,68,40,3.09,TN,1731725309
484,kayangel,8.0823,134.7173,29.16,76,100,6.69,PW,1731725310
485,niquelandia,-14.4739,-48.4597,18.66,99,100,1.66,BR,1731725312
486,natal,-5.795,-35.2094,25.12,78,20,4.12,BR,1731725298
487,el salto,20.3333,-104.5,16.7,92,11,1.38,MX,1731725314
488,undurkhaan,47.3194,110.6556,-5.71,24,2,7.19,MN,1731725316
489,quebec,46.8123,-71.2145,6.19,60,20,2.06,CA,1731725217
490,kirando,-7.4167,30.6,23.99,70,93,1.06,TZ,1731725318
491,conception bay south,47.4999,-52.9981,11.07,99,100,7.19,CA,1731725109
492,ierapetra,35.01,25.7353,17.86,86,71,1.79,GR,1731725321
493,katsuren-haebaru,26.3369,127.8719,29.01,85,100,4.63,JP,1731725322
494,kish,26.5578,54.0194,25.15,50,0,2.06,IR,1731725323
495,tres arroyos,-38.3739,-60.2798,15.43,91,100,5.12,AR,1731725294
496,zalaegerszeg,46.84,16.8439,-0.23,88,15,1.17,HU,1731725326
497,nova sintra,14.8667,-24.7167,24.78,69,100,7.29,CV,1731725328
498,luwuk,-0.9516,122.7875,29.35,64,72,1.83,ID,1731725329
499,six-fours-les-plages,43.0938,5.84,11.92,79,0,2.47,FR,1731725330
500,kavieng,-2.5744,150.7967,30.22,62,1,4.09,PG,1731725331
501,villa regina,-39.1,-67.0667,15.28,22,64,10.75,AR,1731725333
502,ulsteinvik,62.3432,5.8487,5.17,77,100,6.26,NO,1731725334
503,thunder bay,48.4001,-89.3168,-1.01,93,0,2.06,CA,1731725335
504,blacksburg,37.2296,-80.4139,9.5,82,100,5.66,US,1731725278
505,kotlas,61.2611,46.6556,-1.42,89,100,4.13,RU,1731725345
506,bryne,58.7354,5.6477,8.46,84,80,9.99,NO,1731725346
507,susuman,62.7833,148.1667,-22.81,97,100,0.76,RU,1731725349
508,siavonga,-16.5382,28.7088,23.41,69,39,1.78,ZM,1731725350
509,windermere,54.3809,-2.9071,9.53,88,100,3.94,GB,1731725351
510,al hazm,16.1641,44.7769,17.09,34,0,1.78,YE,1731725352
511,zaozersk,69.4005,32.4476,-1.69,93,43,2.47,RU,1731725354
512,banff,51.1762,-115.5698,-1.79,80,47,1.54,CA,1731725355
513,hilo,19.7297,-155.09,25.85,82,40,3.09,US,1731725356
514,floro,61.5996,5.0328,5.98,70,75,13.89,NO,1731725357
515,jwaneng,-24.6004,24.7303,19.05,56,6,5.03,BW,1731725360
516,sosnovo-ozerskoye,52.5249,111.5418,-14.2,81,86,2.96,RU,1731725361
517,mamuju,-2.6748,118.8885,28.47,80,88,2.64,ID,1731725362
518,nezhinka,51.7676,55.3694,0.09,100,100,3.0,RU,1731725364
519,guiuan,11.0333,125.7247,28.55,77,100,9.46,PH,1731725365
520,wewak,-3.5534,143.6268,30.34,64,5,4.43,PG,1731725366
521,kununurra,-15.7667,128.7333,32.99,55,83,2.57,AU,1731725368
522,jaguey grande,22.5269,-81.1286,21.07,85,100,2.27,CU,1731725370
523,as sulayyil,20.4607,45.5779,17.34,45,0,2.92,SA,1731725371
524,ciudad sandino,12.1589,-86.3442,23.7,94,40,0.0,NI,1731725373
525,taoudenni,22.6783,-3.9836,24.67,16,64,4.29,ML,1731725374
526,mafinga,-7.25,35.0667,20.79,67,10,1.05,TZ,1731725375
527,mapimi,25.8167,-103.85,21.35,35,14,3.7,MX,1731725377
528,mbale,1.0821,34.175,18.61,92,100,0.89,UG,1731725378
529,otok,45.1467,18.8839,2.14,90,24,1.31,HR,1731725380
530,patterson,37.4716,-121.1297,9.97,64,34,2.03,US,1731725382
531,bushehr,28.9684,50.8385,18.05,59,0,0.0,IR,1731725398
532,tavda,58.0425,65.2726,-3.39,91,98,4.53,RU,1731725399
533,rethymno,35.3647,24.4714,16.22,85,21,2.38,GR,1731725401
534,kegeyli shahar,42.7767,59.6078,1.77,59,100,3.14,UZ,1731725402
535,novo aripuana,-5.1206,-60.3797,23.51,98,99,1.64,BR,1731725403
536,churapcha,62.0025,132.4325,-23.47,96,96,0.49,RU,1731725404
537,santo domingo este,18.4937,-69.8384,26.17,88,40,2.06,DO,1731725405
538,vilcun,-38.65,-72.2333,3.48,91,0,1.17,CL,1731725408
539,ust'-kalmanka,52.1207,83.305,-2.71,72,97,6.32,RU,1731725411
540,ofunato,39.0717,141.7167,14.02,61,1,2.65,JP,1731725413
541,balabac,7.9868,117.0645,29.97,66,97,2.8,PH,1731725416
542,midvagur,62.0511,-7.1939,1.46,69,75,15.43,FO,1731725417
543,vryburg,-26.9566,24.7284,19.39,58,8,6.02,ZA,1731725418
544,corner brook,48.9667,-57.9484,9.63,97,100,4.75,CA,1731725420
545,castillos,-34.1667,-53.8333,17.57,90,33,3.83,UY,1731725421
546,tsiombe,-25.3,45.4833,23.55,84,0,3.02,MG,1731725423
547,khanpur,28.6453,70.6567,22.57,37,0,2.38,PK,1731725424
548,cestos city,5.46,-9.5828,25.26,89,36,2.24,LR,1731725428
549,bayji,34.9311,43.487,16.22,48,0,1.68,IQ,1731725429
550,thatta,24.7475,67.9235,24.73,68,0,3.25,PK,1731725431
551,thames,-37.1333,175.5333,20.21,38,26,5.24,NZ,1731725355
552,gamba,-2.65,10.0,24.42,88,100,1.06,GA,1731725444
553,novyy urengoy,66.0833,76.6333,-6.15,96,100,5.13,RU,1731725445
554,taradale,-39.5333,176.85,14.45,74,100,2.68,NZ,1731725446
555,saiha,22.4833,92.9667,25.21,40,6,0.26,IN,1731725447
556,el gouna,27.3942,33.6782,18.05,70,0,6.91,EG,1731725448
557,nova vicosa,-17.8919,-39.3719,23.73,84,43,2.94,BR,1731725450
558,notodden,59.5594,9.2585,7.46,66,69,3.92,NO,1731725456
559,fussa,35.7367,139.3236,18.25,56,75,4.12,JP,1731725457
560,jalai nur,49.45,117.7,-7.76,42,2,10.09,CN,1731725458
561,oroqen zizhiqi,50.5667,123.7167,-9.97,65,4,5.26,CN,1731725461
562,coxim,-18.5067,-54.76,24.51,85,91,4.22,BR,1731725462
563,santa cruz del sur,20.7147,-77.9956,23.79,84,100,4.47,CU,1731725463
564,moth,25.7167,78.95,23.65,40,1,1.81,IN,1731725464
565,mossendjo,-2.9506,12.7261,20.09,98,100,0.21,CG,1731725465
566,mahdia,35.5047,11.0622,16.99,68,0,5.22,TN,1731725466
567,arteche,12.2645,125.4048,25.2,94,100,12.98,PH,1731725467
568,pohrebyshche,49.4864,29.2636,-1.42,90,11,3.22,UA,1731725469
569,tartouss,34.889,35.8866,18.34,73,4,2.36,SY,1731725471
570,sinjai,-5.1241,120.253,32.27,55,99,4.51,ID,1731725472
571,rio grande,-32.035,-52.0986,20.61,86,13,8.95,BR,1731725418
572,watertown,42.3709,-71.1828,9.62,39,0,4.02,US,1731725261
573,veroia,40.5233,22.2036,6.49,96,100,1.36,GR,1731725476
574,yermentau,51.6214,73.1069,-9.41,87,6,5.58,KZ,1731725477
575,mogadishu,2.0371,45.3438,25.58,78,100,3.94,SO,1731725478
576,los andes,-32.8337,-70.5983,16.87,65,3,0.65,CL,1731725480
577,kargasok,59.0556,80.8572,-3.89,94,100,5.11,RU,1731725482
578,dalandzadgad,43.5708,104.425,-3.64,22,10,6.66,MN,1731725483
579,newborough,52.6389,-0.2233,7.9,91,100,3.6,GB,1731725484
580,dolores,-36.3132,-57.6792,19.72,69,5,5.26,AR,1731725486
581,adi keyh,14.8444,39.3772,11.52,42,0,2.35,ER,1731725487
582,giddalur,15.35,78.9167,24.98,84,100,2.27,IN,1731725488
583,katzrin,32.992,35.6877,14.36,81,0,2.59,IL,1731725489
